userId,qId,result,format,word_number,word,section,len,CEFRId,word_Id
0,2661,1,0,1426,spark,15,5,3,1425
0,2662,1,1,1426,spark,15,5,3,1425
0,2663,0,0,1427,seize,15,5,2,1426
0,2664,1,1,1427,seize,15,5,2,1426
0,2665,0,0,1428,soar,15,4,3,1427
0,2666,1,1,1428,soar,15,4,3,1427
0,2667,1,0,1429,glow,15,4,3,1428
0,2668,0,0,1430,disguise,15,8,3,1429
0,2669,0,0,1431,distort,15,7,3,1430
0,2670,1,1,1431,distort,15,7,3,1430
0,2671,0,0,1432,undermine,15,9,3,1431
0,2672,0,1,1432,undermine,15,9,3,1431
0,2673,1,0,1433,abolish,15,7,3,1432
0,2674,1,0,1434,strip,15,5,2,1433
0,2675,1,1,1434,strip,15,5,2,1433
0,2676,0,0,1435,dispose,15,7,3,1434
0,2677,1,1,1435,dispose,15,7,3,1434
0,2678,0,0,1436,dump,15,4,2,1435
0,2679,1,1,1436,dump,15,4,2,1435
0,2680,0,0,1437,weave,15,5,3,1436
0,2681,1,1,1437,weave,15,5,3,1436
0,2682,0,0,1438,refine,15,6,3,1437
0,2683,0,0,1439,enrich,15,6,2,1438
0,2684,0,0,1440,coordinate,15,10,3,1439
0,2685,1,1,1440,coordinate,15,10,3,1439
0,2686,1,0,1441,headline,15,8,2,1440
0,2687,1,1,1441,headline,15,8,2,1440
0,2688,1,0,1442,internship,15,10,3,1441
0,2689,1,0,1443,outlet,15,6,3,1442
0,2690,0,0,1444,remedy,15,6,2,1443
0,2691,1,1,1444,remedy,15,6,2,1443
0,2692,1,0,1445,pill,15,4,1,1444
0,2693,1,1,1445,pill,15,4,1,1444
0,2694,0,0,1446,reception,15,9,2,1445
0,2695,1,1,1446,reception,15,9,2,1445
0,2696,0,0,1447,transaction,15,11,3,1446
0,2697,1,1,1447,transaction,15,11,3,1446
0,2698,1,0,1448,mutation,15,8,3,1447
0,2699,1,1,1448,mutation,15,8,3,1447
0,2700,0,0,1449,dairy,15,5,3,1448
0,2701,1,0,1450,compassion,15,10,3,1449
0,2702,1,1,1450,compassion,15,10,3,1449
0,2703,0,0,1451,posture,15,7,4,1450
0,2704,0,0,1452,curse,15,5,1,1451
0,2705,1,1,1452,curse,15,5,1,1451
0,2706,0,0,1453,funeral,15,7,2,1452
0,2707,1,1,1453,funeral,15,7,2,1452
0,2708,0,0,1454,census,15,6,3,1453
0,2709,1,1,1454,census,15,6,3,1453
0,2710,1,0,1455,encyclopedia,15,12,2,1454
0,2711,1,0,1456,cereal,15,6,1,1455
0,2712,0,0,1457,fragment,15,8,2,1456
0,2713,1,0,1458,patch,15,5,3,1457
0,2714,1,0,1459,rubbish,15,7,2,1458
0,2715,0,0,1460,maze,15,4,3,1459
0,2716,1,0,1461,outlook,15,7,3,1460
0,2717,1,1,1461,outlook,15,7,3,1460
0,2718,1,0,1462,breakthrough,15,12,2,1461
0,2719,1,1,1462,breakthrough,15,12,2,1461
0,2720,0,0,1463,triumph,15,7,2,1462
0,2721,1,1,1463,triumph,15,7,2,1462
0,2722,0,0,1464,ally,15,4,3,1463
0,2723,1,1,1464,ally,15,4,3,1463
0,2724,1,0,1465,spectator,15,9,2,1464
0,2725,0,0,1466,sphere,15,6,2,1465
0,2726,1,1,1466,sphere,15,6,2,1465
0,2727,1,0,1467,county,15,6,2,1466
0,2728,1,1,1467,county,15,6,2,1466
0,2729,0,0,1468,behalf,15,6,2,1467
0,2730,1,1,1468,behalf,15,6,2,1467
0,2731,0,0,1469,interval,15,8,2,1468
0,2732,0,0,1470,circulation,15,11,4,1469
0,2733,1,1,1470,circulation,15,11,4,1469
0,2734,1,0,1471,blade,15,5,3,1470
0,2735,1,1,1471,blade,15,5,3,1470
0,2736,0,0,1472,theft,15,5,2,1471
0,2737,1,1,1472,theft,15,5,2,1471
0,2738,1,0,1473,vacuum,15,6,3,1472
0,2739,0,0,1474,collision,15,9,3,1473
0,2740,1,1,1474,collision,15,9,3,1473
0,2741,1,0,1475,bargain,15,7,1,1474
0,2742,1,0,1476,landmark,15,8,3,1475
0,2743,1,1,1476,landmark,15,8,3,1475
0,2744,0,0,1477,revenue,15,7,3,1476
0,2745,0,0,1478,treaty,15,6,3,1477
0,2746,1,1,1478,treaty,15,6,3,1477
0,2747,0,0,1479,supreme,15,7,3,1478
0,2748,1,1,1479,supreme,15,7,3,1478
0,2749,1,0,1480,thorough,15,8,2,1479
0,2750,1,1,1480,thorough,15,8,2,1479
0,2751,0,0,1481,naked,15,5,2,1480
0,2752,1,1,1481,naked,15,5,2,1480
0,2753,0,0,1482,sincere,15,7,3,1481
0,2754,1,1,1482,sincere,15,7,3,1481
0,2755,0,0,1483,tame,15,4,3,1482
0,2756,0,0,1484,insufficient,15,12,3,1483
0,2757,1,1,1484,insufficient,15,12,3,1483
0,2758,0,0,1485,dim,15,3,3,1484
0,2759,1,1,1485,dim,15,3,3,1484
0,2760,0,0,1486,acute,15,5,3,1485
0,2761,1,1,1486,acute,15,5,3,1485
0,2762,0,0,1487,disabled,15,8,2,1486
0,2763,1,1,1487,disabled,15,8,2,1486
0,2764,1,0,1488,metropolitan,15,12,3,1487
0,2765,1,1,1488,metropolitan,15,12,3,1487
0,2766,0,0,1489,monetary,15,8,3,1488
0,2767,1,1,1489,monetary,15,8,3,1488
0,2768,0,0,1490,alternate,15,9,3,1489
0,2769,1,1,1490,alternate,15,9,3,1489
0,2770,0,0,1491,partial,15,7,2,1490
0,2771,1,1,1491,partial,15,7,2,1490
0,2772,0,0,1492,divine,15,6,2,1491
0,2773,0,0,1493,drastic,15,7,3,1492
0,2774,0,0,1494,fierce,15,6,3,1493
0,2775,1,1,1494,fierce,15,6,3,1493
0,2776,0,0,1495,sole,15,4,3,1494
0,2777,1,1,1495,sole,15,4,3,1494
0,2778,1,0,1496,spontaneous,15,11,4,1495
0,2779,0,0,1497,spatial,15,7,5,1496
0,2780,1,1,1497,spatial,15,7,5,1496
0,2781,0,0,1498,neat,15,4,3,1497
0,2782,1,1,1498,neat,15,4,3,1497
0,2783,0,0,1499,tidy,15,4,1,1498
0,2784,1,0,1500,loyal,15,5,2,1499
0,2785,0,0,1501,bless,16,5,2,1500
0,2786,1,1,1501,bless,16,5,2,1500
0,2787,1,0,1502,regain,16,6,2,1501
0,2788,1,1,1502,regain,16,6,2,1501
0,2789,1,0,1503,conform,16,7,4,1502
0,2790,0,0,1504,enroll,16,6,3,1503
0,2791,1,1,1504,enroll,16,6,3,1503
0,2792,0,0,1505,entitle,16,7,3,1504
0,2793,1,1,1505,entitle,16,7,3,1504
0,2794,0,0,1506,halt,16,4,3,1505
0,2795,0,1,1506,halt,16,4,3,1505
0,2796,0,0,1507,provoke,16,7,4,1506
0,2797,1,1,1507,provoke,16,7,4,1506
0,2798,0,0,1508,invade,16,6,1,1507
0,2799,1,1,1508,invade,16,6,1,1507
0,2800,0,0,1509,squeeze,16,7,3,1508
0,2801,0,0,1510,crawl,16,5,3,1509
0,2802,0,0,1511,digest,16,6,3,1510
0,2803,1,1,1511,digest,16,6,3,1510
0,2804,0,0,1512,utter,16,5,3,1511
0,2805,0,0,1513,refrain,16,7,3,1512
0,2806,0,0,1514,populate,16,8,3,1513
0,2807,1,1,1514,populate,16,8,3,1513
0,2808,0,0,1515,accommodate,16,11,3,1514
0,2809,1,1,1515,accommodate,16,11,3,1514
0,2810,0,0,1516,steer,16,5,3,1515
0,2811,1,0,1517,drown,16,5,2,1516
0,2812,1,1,1517,drown,16,5,2,1516
0,2813,1,0,1518,dip,16,3,3,1517
0,2814,1,1,1518,dip,16,3,3,1517
0,2815,0,0,1519,soak,16,4,3,1518
0,2816,0,0,1520,stir,16,4,2,1519
0,2817,1,0,1521,transplant,16,10,3,1520
0,2818,1,1,1521,transplant,16,10,3,1520
0,2819,0,0,1522,reassure,16,8,4,1521
0,2820,1,1,1522,reassure,16,8,4,1521
0,2821,1,0,1523,resume,16,6,3,1522
0,2822,1,1,1523,resume,16,6,3,1522
0,2823,0,0,1524,speculate,16,9,4,1523
0,2824,1,1,1524,speculate,16,9,4,1523
0,2825,0,0,1525,surpass,16,7,3,1524
0,2826,1,1,1525,surpass,16,7,3,1524
0,2827,1,0,1526,appoint,16,7,2,1525
0,2828,1,1,1526,appoint,16,7,2,1525
0,2829,0,0,1527,intrigue,16,8,3,1526
0,2830,1,1,1527,intrigue,16,8,3,1526
0,2831,0,0,1528,decay,16,5,3,1527
0,2832,1,1,1528,decay,16,5,3,1527
0,2833,0,0,1529,contaminate,16,11,3,1528
0,2834,0,1,1529,contaminate,16,11,3,1528
0,2835,0,0,1530,swell,16,5,2,1529
0,2836,1,1,1530,swell,16,5,2,1529
0,2837,1,0,1531,delete,16,6,2,1530
0,2838,1,1,1531,delete,16,6,2,1530
0,2839,0,0,1532,tolerate,16,8,3,1531
0,2840,0,0,1533,envy,16,4,1,1532
0,2841,1,1,1533,envy,16,4,1,1532
0,2842,1,0,1534,pray,16,4,0,1533
0,2843,1,1,1534,pray,16,4,0,1533
0,2844,0,0,1535,confess,16,7,3,1534
0,2845,1,1,1535,confess,16,7,3,1534
0,2846,0,0,1536,resign,16,6,3,1535
0,2847,1,1,1536,resign,16,6,3,1535
0,2848,0,0,1537,dissolve,16,8,2,1536
0,2849,1,1,1537,dissolve,16,8,2,1536
0,2850,1,0,1538,unfold,16,6,2,1537
0,2851,1,0,1539,awaken,16,6,3,1538
0,2852,1,1,1539,awaken,16,6,3,1538
0,2853,0,0,1540,conceive,16,8,3,1539
0,2854,0,0,1541,entrepreneur,16,12,3,1540
0,2855,1,1,1541,entrepreneur,16,12,3,1540
0,2856,0,0,1542,stake,16,5,3,1541
0,2857,1,1,1542,stake,16,5,3,1541
0,2858,0,0,1543,surplus,16,7,3,1542
0,2859,1,1,1543,surplus,16,7,3,1542
0,2860,1,0,1544,inflation,16,9,3,1543
0,2861,1,1,1544,inflation,16,9,3,1543
0,2862,1,0,1545,sweatshop,16,9,3,1544
0,2863,1,1,1545,sweatshop,16,9,3,1544
0,2864,1,0,1546,clash,16,5,3,1545
0,2865,1,0,1547,sociology,16,9,3,1546
0,2866,1,0,1548,ideology,16,8,3,1547
0,2867,0,0,1549,margin,16,6,3,1548
0,2868,1,1,1549,margin,16,6,3,1548
0,2869,0,0,1550,realm,16,5,3,1549
0,2870,1,1,1550,realm,16,5,3,1549
0,2871,0,0,1551,domain,16,6,3,1550
0,2872,1,1,1551,domain,16,6,3,1550
0,2873,1,0,1552,algorithm,16,9,3,1551
0,2874,1,1,1552,algorithm,16,9,3,1551
0,2875,0,0,1553,prairie,16,7,3,1552
0,2876,1,1,1553,prairie,16,7,3,1552
0,2877,1,0,1554,frontier,16,8,3,1553
0,2878,1,1,1554,frontier,16,8,3,1553
0,2879,1,0,1555,bullet,16,6,2,1554
0,2880,1,1,1555,bullet,16,6,2,1554
0,2881,1,0,1556,shield,16,6,3,1555
0,2882,1,0,1557,despair,16,7,2,1556
0,2883,0,0,1558,radiation,16,9,2,1557
0,2884,1,1,1558,radiation,16,9,2,1557
0,2885,0,0,1559,placebo,16,7,3,1558
0,2886,1,1,1559,placebo,16,7,3,1558
0,2887,1,0,1560,nursery,16,7,3,1559
0,2888,0,0,1561,spouse,16,6,3,1560
0,2889,1,0,1562,makeup,16,6,3,1561
0,2890,1,1,1562,makeup,16,6,3,1561
0,2891,0,0,1563,mummy,16,5,3,1562
0,2892,1,1,1563,mummy,16,5,3,1562
0,2893,0,0,1564,flesh,16,5,3,1563
0,2894,1,1,1564,flesh,16,5,3,1563
0,2895,1,0,1565,limb,16,4,3,1564
0,2896,1,1,1565,limb,16,4,3,1564
0,2897,0,0,1566,odor,16,4,3,1565
0,2898,1,1,1566,odor,16,4,3,1565
0,2899,0,0,1567,laundry,16,7,3,1566
0,2900,0,0,1568,tide,16,4,2,1567
0,2901,0,0,1569,questionnaire,16,13,2,1568
0,2902,1,1,1569,questionnaire,16,13,2,1568
0,2903,1,0,1570,nonsense,16,8,2,1569
0,2904,1,0,1571,revenge,16,7,3,1570
0,2905,1,0,1572,intellect,16,9,4,1571
0,2906,1,1,1572,intellect,16,9,4,1571
0,2907,1,0,1573,hospitality,16,11,3,1572
0,2908,1,0,1574,librarian,16,9,2,1573
0,2909,1,1,1574,librarian,16,9,2,1573
0,2910,1,0,1575,manuscript,16,10,3,1574
0,2911,1,1,1575,manuscript,16,10,3,1574
0,2912,0,0,1576,obsession,16,9,3,1575
0,2913,1,0,1577,hygiene,16,7,3,1576
0,2914,1,1,1577,hygiene,16,7,3,1576
0,2915,0,0,1578,paradigm,16,8,3,1577
0,2916,1,1,1578,paradigm,16,8,3,1577
0,2917,0,0,1579,legitimate,16,10,3,1578
0,2918,0,0,1580,authentic,16,9,3,1579
0,2919,1,0,1581,empirical,16,9,3,1580
0,2920,0,1,1581,empirical,16,9,3,1580
0,2921,0,0,1582,immense,16,7,4,1581
0,2922,1,1,1582,immense,16,7,4,1581
0,2923,0,0,1583,absurd,16,6,3,1582
0,2924,1,1,1583,absurd,16,6,3,1582
0,2925,0,0,1584,weird,16,5,2,1583
0,2926,0,0,1585,accidental,16,10,2,1584
0,2927,1,1,1585,accidental,16,10,2,1584
0,2928,1,0,1586,uneasy,16,6,1,1585
0,2929,1,1,1586,uneasy,16,6,1,1585
0,2930,0,0,1587,jealous,16,7,2,1586
0,2931,1,0,1588,feminine,16,8,3,1587
0,2932,1,1,1588,feminine,16,8,3,1587
0,2933,0,0,1589,swift,16,5,3,1588
0,2934,1,1,1589,swift,16,5,3,1588
0,2935,0,0,1590,hollow,16,6,3,1589
0,2936,1,1,1590,hollow,16,6,3,1589
0,2937,0,0,1591,crude,16,5,4,1590
0,2938,0,0,1592,sore,16,4,2,1591
0,2939,1,1,1592,sore,16,4,2,1591
0,2940,0,0,1593,pessimistic,16,11,3,1592
0,2941,1,1,1593,pessimistic,16,11,3,1592
0,2942,0,0,1594,vain,16,4,2,1593
0,2943,1,1,1594,vain,16,4,2,1593
0,2944,0,0,1595,susceptible,16,11,3,1594
0,2945,0,1,1595,susceptible,16,11,3,1594
0,2946,0,0,1596,edible,16,6,3,1595
0,2947,1,1,1596,edible,16,6,3,1595
0,2948,0,0,1597,sheer,16,5,2,1596
0,2949,1,1,1597,sheer,16,5,2,1596
0,2950,0,0,1598,explicit,16,8,3,1597
0,2951,1,1,1598,explicit,16,8,3,1597
0,2952,0,0,1599,prone,16,5,5,1598
0,2953,0,0,1600,affluent,16,8,3,1599
0,2954,1,1,1600,affluent,16,8,3,1599
0,2955,1,0,1601,collaborate,17,11,4,1600
0,2956,1,1,1601,collaborate,17,11,4,1600
0,2957,0,0,1602,exert,17,5,4,1601
0,2958,1,1,1602,exert,17,5,4,1601
0,2959,0,0,1603,excel,17,5,3,1602
0,2960,0,1,1603,excel,17,5,3,1602
0,2961,0,0,1604,prosper,17,7,3,1603
0,2962,0,0,1605,surge,17,5,3,1604
0,2963,1,1,1605,surge,17,5,3,1604
0,2964,0,0,1606,intervene,17,9,3,1605
0,2965,1,0,1607,insert,17,6,3,1606
0,2966,1,0,1608,overtake,17,8,3,1607
0,2967,1,1,1608,overtake,17,8,3,1607
0,2968,0,0,1609,snap,17,4,3,1608
0,2969,0,0,1610,carve,17,5,3,1609
0,2970,1,1,1610,carve,17,5,3,1609
0,2971,1,0,1611,addict,17,6,3,1610
0,2972,1,1,1611,addict,17,6,3,1610
0,2973,0,0,1612,condemn,17,7,3,1611
0,2974,1,1,1612,condemn,17,7,3,1611
0,2975,0,0,1613,convict,17,7,4,1612
0,2976,0,1,1613,convict,17,7,4,1612
0,2977,1,0,1614,dictate,17,7,3,1613
0,2978,1,1,1614,dictate,17,7,3,1613
0,2979,0,0,1615,prescribe,17,9,3,1614
0,2980,1,1,1615,prescribe,17,9,3,1614
0,2981,0,0,1616,inhibit,17,7,3,1615
0,2982,0,1,1616,inhibit,17,7,3,1615
0,2983,0,0,1617,stray,17,5,4,1616
0,2984,0,0,1618,roam,17,4,3,1617
0,2985,1,0,1619,enclose,17,7,2,1618
0,2986,0,0,1620,execute,17,7,3,1619
0,2987,1,1,1620,execute,17,7,3,1619
0,2988,0,0,1621,coincide,17,8,3,1620
0,2989,1,1,1621,coincide,17,8,3,1620
0,2990,0,0,1622,lag,17,3,3,1621
0,2991,1,1,1622,lag,17,3,3,1621
0,2992,0,0,1623,cling,17,5,3,1622
0,2993,1,0,1624,erase,17,5,3,1623
0,2994,0,0,1625,grind,17,5,3,1624
0,2995,1,1,1625,grind,17,5,3,1624
0,2996,1,0,1626,knit,17,4,2,1625
0,2997,1,1,1626,knit,17,4,2,1625
0,2998,0,0,1627,inquire,17,7,3,1626
0,2999,0,0,1628,betray,17,6,3,1627
0,3000,0,1,1628,betray,17,6,3,1627
0,3001,0,0,1629,leak,17,4,3,1628
0,3002,1,0,1630,smash,17,5,3,1629
0,3003,0,0,1631,bounce,17,6,3,1630
0,3004,1,1,1631,bounce,17,6,3,1630
0,3005,0,0,1632,sprawl,17,6,4,1631
0,3006,1,1,1632,sprawl,17,6,4,1631
0,3007,1,0,1633,converse,17,8,3,1632
0,3008,0,0,1634,recite,17,6,2,1633
0,3009,0,0,1635,disregard,17,9,3,1634
0,3010,1,1,1635,disregard,17,9,3,1634
0,3011,0,0,1636,frown,17,5,3,1635
0,3012,1,1,1636,frown,17,5,3,1635
0,3013,0,0,1637,evoke,17,5,4,1636
0,3014,1,1,1637,evoke,17,5,4,1636
0,3015,0,0,1638,pledge,17,6,3,1637
0,3016,1,1,1638,pledge,17,6,3,1637
0,3017,0,0,1639,aspire,17,6,3,1638
0,3018,1,1,1639,aspire,17,6,3,1638
0,3019,0,0,1640,contemplate,17,11,3,1639
0,3020,1,0,1641,grace,17,5,1,1640
0,3021,1,1,1641,grace,17,5,1,1640
0,3022,0,0,1642,enlightenment,17,13,3,1641
0,3023,1,1,1642,enlightenment,17,13,3,1641
0,3024,0,0,1643,commerce,17,8,3,1642
0,3025,0,0,1644,draft,17,5,3,1643
0,3026,1,1,1644,draft,17,5,3,1643
0,3027,1,0,1645,barrel,17,6,2,1644
0,3028,0,0,1646,timber,17,6,3,1645
0,3029,1,1,1646,timber,17,6,3,1645
0,3030,0,0,1647,garment,17,7,2,1646
0,3031,0,0,1648,thread,17,6,3,1647
0,3032,1,1,1648,thread,17,6,3,1647
0,3033,0,0,1649,cabinet,17,7,3,1648
0,3034,1,1,1649,cabinet,17,7,3,1648
0,3035,0,0,1650,bureau,17,6,2,1649
0,3036,1,1,1650,bureau,17,6,2,1649
0,3037,0,0,1651,autonomy,17,8,3,1650
0,3038,1,1,1651,autonomy,17,8,3,1650
0,3039,0,0,1652,toll,17,4,3,1651
0,3040,1,1,1652,toll,17,4,3,1651
0,3041,0,0,1653,discourse,17,9,4,1652
0,3042,1,1,1653,discourse,17,9,4,1652
0,3043,0,0,1654,superstition,17,12,2,1653
0,3044,0,0,1655,glimpse,17,7,2,1654
0,3045,0,0,1656,arithmetic,17,10,2,1655
0,3046,1,1,1656,arithmetic,17,10,2,1655
0,3047,0,0,1657,glossary,17,8,3,1656
0,3048,1,0,1658,archive,17,7,3,1657
0,3049,0,1,1658,archive,17,7,3,1657
0,3050,0,0,1659,legacy,17,6,4,1658
0,3051,1,1,1659,legacy,17,6,4,1658
0,3052,0,0,1660,anthropology,17,12,4,1659
0,3053,0,0,1661,rage,17,4,2,1660
0,3054,1,1,1661,rage,17,4,2,1660
0,3055,1,0,1662,sorrow,17,6,2,1661
0,3056,1,1,1662,sorrow,17,6,2,1661
0,3057,1,0,1663,psychiatrist,17,12,4,1662
0,3058,0,0,1664,ward,17,4,2,1663
0,3059,0,0,1665,stall,17,5,2,1664
0,3060,1,1,1665,stall,17,5,2,1664
0,3061,1,0,1666,flame,17,5,3,1665
0,3062,1,1,1666,flame,17,5,3,1665
0,3063,1,0,1667,moisture,17,8,2,1666
0,3064,1,1,1667,moisture,17,8,2,1666
0,3065,1,0,1668,irony,17,5,4,1667
0,3066,1,1,1668,irony,17,5,4,1667
0,3067,1,0,1669,warrior,17,7,2,1668
0,3068,1,0,1670,astronomy,17,9,3,1669
0,3069,0,0,1671,probe,17,5,3,1670
0,3070,0,0,1672,altitude,17,8,3,1671
0,3071,0,0,1673,tumor,17,5,3,1672
0,3072,0,0,1674,defect,17,6,3,1673
0,3073,1,1,1674,defect,17,6,3,1673
0,3074,0,0,1675,sanitation,17,10,3,1674
0,3075,1,1,1675,sanitation,17,10,3,1674
0,3076,1,0,1676,longevity,17,9,3,1675
0,3077,1,0,1677,scope,17,5,2,1676
0,3078,0,0,1678,sentiment,17,9,4,1677
0,3079,0,0,1679,plausible,17,9,4,1678
0,3080,0,0,1680,vigorous,17,8,3,1679
0,3081,0,0,1681,masculine,17,9,3,1680
0,3082,1,1,1681,masculine,17,9,3,1680
0,3083,0,0,1682,rigid,17,5,3,1681
0,3084,1,1,1682,rigid,17,5,3,1681
0,3085,0,0,1683,adverse,17,7,3,1682
0,3086,0,1,1683,adverse,17,7,3,1682
0,3087,0,0,1684,coherent,17,8,3,1683
0,3088,0,1,1684,coherent,17,8,3,1683
0,3089,1,0,1685,literal,17,7,3,1684
0,3090,0,0,1686,arbitrary,17,9,3,1685
0,3091,1,1,1686,arbitrary,17,9,3,1685
0,3092,1,0,1687,anonymous,17,9,3,1686
0,3093,1,1,1687,anonymous,17,9,3,1686
0,3094,1,0,1688,antique,17,7,3,1687
0,3095,1,1,1688,antique,17,7,3,1687
0,3096,1,0,1689,eternal,17,7,2,1688
0,3097,1,1,1689,eternal,17,7,2,1688
0,3098,0,0,1690,intermediate,17,12,2,1689
0,3099,0,0,1691,subordinate,17,11,4,1690
0,3100,0,0,1692,gloomy,17,6,3,1691
0,3101,1,1,1692,gloomy,17,6,3,1691
0,3102,0,0,1693,thermal,17,7,3,1692
0,3103,0,0,1694,faint,17,5,2,1693
0,3104,1,1,1694,faint,17,5,2,1693
0,3105,0,0,1695,naive,17,5,4,1694
0,3106,0,1,1695,naive,17,5,4,1694
0,3107,0,0,1696,apt,17,3,4,1695
0,3108,0,0,1697,arrogant,17,8,3,1696
0,3109,0,0,1698,extrovert,17,9,3,1697
0,3110,1,1,1698,extrovert,17,9,3,1697
0,3111,0,0,1699,conspicuous,17,11,3,1698
0,3112,0,0,1700,intact,17,6,3,1699
0,3113,1,1,1700,intact,17,6,3,1699
0,3114,0,0,1701,embody,18,6,5,1700
0,3115,1,0,1702,illuminate,18,10,2,1701
0,3116,0,0,1703,console,18,7,3,1702
0,3117,1,1,1703,console,18,7,3,1702
0,3118,0,0,1704,verify,18,6,3,1703
0,3119,0,0,1705,disclose,18,8,3,1704
0,3120,1,1,1705,disclose,18,8,3,1704
0,3121,0,0,1706,stack,18,5,3,1705
0,3122,0,0,1707,rotate,18,6,4,1706
0,3123,1,1,1707,rotate,18,6,4,1706
0,3124,0,0,1708,constrain,18,9,3,1707
0,3125,1,1,1708,constrain,18,9,3,1707
0,3126,0,0,1709,hinder,18,6,5,1708
0,3127,0,0,1710,withstand,18,9,3,1709
0,3128,1,0,1711,tweet,18,5,3,1710
0,3129,1,1,1711,tweet,18,5,3,1710
0,3130,0,0,1712,sneeze,18,6,2,1711
0,3131,0,0,1713,erupt,18,5,3,1712
0,3132,0,0,1714,blur,18,4,3,1713
0,3133,1,1,1714,blur,18,4,3,1713
0,3134,1,0,1715,overlap,18,7,3,1714
0,3135,1,1,1715,overlap,18,7,3,1714
0,3136,0,0,1716,embed,18,5,5,1715
0,3137,1,1,1716,embed,18,5,5,1715
0,3138,1,0,1717,displace,18,8,3,1716
0,3139,0,0,1718,render,18,6,4,1717
0,3140,0,0,1719,plunge,18,6,4,1718
0,3141,1,1,1719,plunge,18,6,4,1718
0,3142,0,0,1720,surrender,18,9,3,1719
0,3143,1,0,1721,plug,18,4,2,1720
0,3144,0,0,1722,suck,18,4,3,1721
0,3145,0,0,1723,mock,18,4,3,1722
0,3146,0,0,1724,tease,18,5,2,1723
0,3147,0,0,1725,soothe,18,6,2,1724
0,3148,1,1,1725,soothe,18,6,2,1724
0,3149,0,0,1726,stain,18,5,3,1725
0,3150,0,0,1727,shun,18,4,3,1726
0,3151,0,0,1728,stumble,18,7,2,1727
0,3152,0,0,1729,flush,18,5,3,1728
0,3153,1,1,1729,flush,18,5,3,1728
0,3154,0,0,1730,impair,18,6,2,1729
0,3155,1,1,1730,impair,18,6,2,1729
0,3156,0,0,1731,presume,18,7,3,1730
0,3157,1,1,1731,presume,18,7,3,1730
0,3158,0,0,1732,contend,18,7,3,1731
0,3159,0,0,1733,roar,18,4,3,1732
0,3160,1,1,1733,roar,18,4,3,1732
0,3161,0,0,1734,haunt,18,5,2,1733
0,3162,0,1,1734,haunt,18,5,2,1733
0,3163,0,0,1735,divert,18,6,3,1734
0,3164,0,0,1736,await,18,5,3,1735
0,3165,0,0,1737,fetch,18,5,2,1736
0,3166,1,0,1738,unify,18,5,2,1737
0,3167,0,0,1739,inspect,18,7,3,1738
0,3168,0,0,1740,entail,18,6,3,1739
0,3169,0,0,1741,tactics,18,7,3,1740
0,3170,1,1,1741,tactics,18,7,3,1740
0,3171,0,0,1742,feat,18,4,3,1741
0,3172,1,1,1742,feat,18,4,3,1741
0,3173,0,0,1743,prestige,18,8,3,1742
0,3174,1,1,1743,prestige,18,8,3,1742
0,3175,0,0,1744,analogy,18,7,3,1743
0,3176,0,0,1745,conscience,18,10,3,1744
0,3177,1,1,1745,conscience,18,10,3,1744
0,3178,0,0,1746,textile,18,7,3,1745
0,3179,1,1,1746,textile,18,7,3,1745
0,3180,0,0,1747,deficit,18,7,3,1746
0,3181,1,1,1747,deficit,18,7,3,1746
0,3182,0,0,1748,plague,18,6,3,1747
0,3183,1,0,1749,hazard,18,6,2,1748
0,3184,1,0,1750,metabolism,18,10,3,1749
0,3185,1,1,1750,metabolism,18,10,3,1749
0,3186,0,0,1751,paralysis,18,9,3,1750
0,3187,1,1,1751,paralysis,18,9,3,1750
0,3188,1,0,1752,grid,18,4,3,1751
0,3189,1,1,1752,grid,18,4,3,1751
0,3190,0,0,1753,carriage,18,8,2,1752
0,3191,0,0,1754,friction,18,8,3,1753
0,3192,1,1,1754,friction,18,8,3,1753
0,3193,0,0,1755,rebel,18,5,3,1754
0,3194,0,0,1756,regime,18,6,3,1755
0,3195,0,0,1757,monopoly,18,8,3,1756
0,3196,1,1,1757,monopoly,18,8,3,1756
0,3197,0,0,1758,staple,18,6,4,1757
0,3198,1,1,1758,staple,18,6,4,1757
0,3199,0,0,1759,merchandise,18,11,3,1758
0,3200,0,0,1760,vendor,18,6,3,1759
0,3201,1,1,1760,vendor,18,6,3,1759
0,3202,1,0,1761,supervisor,18,10,3,1760
0,3203,1,1,1761,supervisor,18,10,3,1760
0,3204,1,0,1762,predecessor,18,11,4,1761
0,3205,1,1,1762,predecessor,18,11,4,1761
0,3206,0,0,1763,personnel,18,9,3,1762
0,3207,1,0,1764,vessel,18,6,2,1763
0,3208,1,1,1764,vessel,18,6,2,1763
0,3209,0,0,1765,liver,18,5,2,1764
0,3210,0,0,1766,duration,18,8,4,1765
0,3211,1,1,1766,duration,18,8,4,1765
0,3212,0,0,1767,certificate,18,11,3,1766
0,3213,0,0,1768,geometry,18,8,3,1767
0,3214,1,0,1769,symmetry,18,8,3,1768
0,3215,1,1,1769,symmetry,18,8,3,1768
0,3216,0,0,1770,biography,18,9,2,1769
0,3217,1,1,1770,biography,18,9,2,1769
0,3218,0,0,1771,masterpiece,18,11,3,1770
0,3219,0,0,1772,rhyme,18,5,3,1771
0,3220,0,1,1772,rhyme,18,5,3,1771
0,3221,0,0,1773,premium,18,7,3,1772
0,3222,1,0,1774,breakdown,18,9,3,1773
0,3223,0,0,1775,courtesy,18,8,3,1774
